"","Xi","Yi","credit.score","interest.rate","pti","veh.value","co.sign","new.used","subvent.rate","subvent.cash","veh.pick.up","veh.suv","exact.loan.term"
"752",39,31,0.388746499768044,-0.704861555432452,0.0882018871375244,0.807597675197748,1,1,0,1,0,0,1
"753",40,31,0.421699021939506,-0.299718016383842,-0.370199701071559,0.531524421393359,1,1,0,1,1,0,1
"754",40,31,-1.30830839206223,-0.785890263242174,-0.945771201961887,1.06020791695023,0,1,0,1,0,1,1
"755",37,30,-0.781068037318843,0.0243968148550462,-0.945771201961887,0.39613002635081,0,1,0,1,1,0,1
"756",40,30,0.759462374196987,-0.984410597375993,-0.52025941380368,-1.13060622666182,1,0,1,0,0,0,1
"757",41,30,-0.130255724432476,-0.704861555432452,-0.674430351542161,-0.890516944694751,1,0,0,0,0,0,1
"758",39,30,-1.33302278369082,0.0243968148550462,-0.945771201961887,0.533041586516574,0,1,0,1,1,0,1
"759",38,30,-1.15178391174779,-0.137660600764398,-0.945771201961887,-0.226595686669579,0,0,0,0,1,0,1
"760",40,30,0.866558071254238,-0.984410597375993,0.219761087341028,1.49299220720785,0,1,0,1,0,0,1
"761",40,30,-1.58016669997679,-0.137660600764398,-0.945771201961887,0.377428805255525,0,1,0,1,0,0,1
"762",40,30,-1.31654652260509,0.226968584379351,-0.945771201961887,0.801062460248254,0,1,0,1,0,1,1
"763",36,30,0.800653026911314,0.320151598360532,-0.581927788899072,-0.974722300919826,1,0,0,0,1,0,1
"764",40,30,-1.08587886740486,-0.299718016383842,-0.945771201961887,0.946676113317603,0,1,0,1,1,0,1
"765",40,30,-1.74492931083409,0.307997292189073,-0.945771201961887,0.0116418308943606,0,0,0,0,1,0,0
"766",39,30,1.13017824862593,0.510569061713378,-0.532593088822759,0.596479206636737,1,1,0,1,1,0,0
"767",39,30,-1.44011848074807,-0.23894648552655,-0.945771201961887,0.191838850976114,0,1,0,1,1,0,1
"768",37,30,0.874796201797103,-0.704861555432452,0.388321312601767,0.836207377311028,1,1,0,0,1,0,1
"769",40,30,-1.86850126897708,0.105425522664768,-0.945771201961887,0.534925658872939,0,1,0,0,1,0,1
"770",39,30,-0.138493854975341,0.0689626041503932,3.22917779199618,0.729214403848824,1,1,0,1,1,0,1
"771",34,30,-1.25887960880504,0.0243968148550462,-0.945771201961887,0.0545082330895961,0,1,0,1,1,0,1
"772",39,30,-1.44835661129094,-0.579267058327383,-0.945771201961887,0.44014690245896,0,1,0,1,1,0,0
"773",40,30,0.248698280539332,0.267482938284212,0.891946375880805,0.560293157890041,0,1,0,1,1,0,1
"774",33,29,0.273412672167929,0.64426642959942,-0.304420100969807,-0.672082604875722,1,0,0,0,0,0,0
"775",37,30,-1.63783361377684,-0.437466819660369,-0.945771201961887,0.248411290467185,0,1,0,1,1,0,1
"776",39,37,0.594699763339679,-1.3895541364246,1.96703171504381,1.61607010480874,0,1,1,0,0,0,0
"777",40,37,0.825367418539911,-0.137660600764398,0.501380000276653,0.994643000990949,1,1,0,1,1,0,1
"778",40,37,0.948939376682892,-1.75418332156835,0.879612700861726,0.844691828269452,1,0,1,0,0,1,1
"779",39,37,-1.0282119536048,0.0243968148550462,-0.945771201961887,0.700416731118631,0,1,0,1,1,0,1
"780",38,37,-1.16826017283352,0.149991311960115,-0.945771201961887,0.556424431522056,0,0,0,0,0,0,0
"781",38,37,-1.25064147826217,-0.178174954669259,-0.945771201961887,1.03180282380876,0,1,0,1,0,1,1
"782",39,36,1.00660629048295,-1.75418332156835,1.24140050142136,0.22102183075164,1,0,1,0,0,0,0
"783",40,36,0.289888933253659,-0.319975193336272,1.20645508886731,0.620837051385547,0,1,0,1,0,0,0
"784",39,36,-1.54721417780532,-0.441518255050856,-0.945771201961887,1.03878626336311,0,1,0,1,0,1,0
"785",39,36,0.462889674653833,-0.542804139813008,0.332819775015914,0.312643857672722,1,1,0,0,1,0,0
"786",40,37,-1.27535586989077,-0.178174954669259,-0.945771201961887,0.619367311198967,0,1,0,1,1,0,1
"787",40,36,-1.48954726400527,-0.137660600764398,-0.945771201961887,0.230675040035655,0,1,0,1,0,0,0
"788",39,36,-1.19297456446211,-0.563061316765438,-0.945771201961887,0.520489268003141,0,1,0,1,1,0,0
"789",39,36,-1.06116447577627,0.0243968148550462,-0.945771201961887,0.593805106264762,0,1,0,1,0,1,0
"790",39,36,-1.54721417780532,-0.441518255050856,-0.945771201961887,0.73269937084389,0,1,0,1,1,0,0
"791",39,36,-1.58016669997679,-0.380746724193564,-0.945771201961887,0.620721071501802,0,1,0,0,1,0,0
"792",37,36,1.02308255156868,-1.75418332156835,-0.349643576039761,0.839687117887813,1,0,1,0,0,1,0
"793",40,36,0.248698280539332,-1.75418332156835,-0.546982376345017,0.980741619341386,1,0,1,0,0,1,1
"794",39,36,-1.92616818277713,-1.75418332156835,-0.945771201961887,0.846023608144045,0,1,1,0,1,0,0
"795",39,36,-1.54721417780532,-0.441518255050856,-0.945771201961887,0.729466167000735,0,1,0,1,1,0,0
"796",39,36,-1.52249978617673,-0.563061316765438,-0.945771201961887,0.644578158032007,0,1,0,1,1,0,0
"797",39,36,-1.38245156694802,-0.563061316765438,-0.945771201961887,0.942780547223581,0,1,0,1,1,0,1
"798",39,36,-1.54721417780532,-0.441518255050856,-0.945771201961887,0.721714133218809,0,1,0,1,1,0,0
"799",40,36,0.00155436425337042,0.753655185142544,0.778887688205919,0.356096476349889,0,1,0,0,0,1,1
"800",39,36,-1.00349756197621,-0.542804139813008,-0.945771201961887,1.43522225684648,0,1,0,1,0,1,0
"801",40,36,-0.888163734376093,-0.579267058327383,-0.945771201961887,1.42062474508057,0,1,0,0,0,1,1
"802",39,36,-1.30007026151936,-0.579267058327383,-0.945771201961887,1.34731647491759,0,1,0,0,0,1,0
"803",38,36,-1.24240334771931,-0.988462032766479,-0.945771201961887,1.65182915432487,0,1,0,0,0,1,1
"804",40,37,-1.6955005275769,1.17905590114359,-0.945771201961887,0.690410630634298,0,1,0,1,1,0,1
"805",40,36,0.619414154968276,-1.75418332156835,3.10789665430857,0.856305086635301,0,0,1,0,0,0,1
"806",40,36,-1.75316744137696,0.267482938284212,-0.945771201961887,1.42032952703549,0,1,0,1,0,1,1
"807",40,36,-0.682210470804458,-0.23894648552655,-0.945771201961887,0.917860790922069,0,1,0,1,1,0,1
"808",40,36,-1.47307100291954,-0.174123519278773,-0.945771201961887,-0.0147953712479319,0,1,0,1,1,0,1
"809",39,35,0.355793977596583,-0.336180934898217,-0.655929839013543,0.164384335426552,1,1,0,1,1,0,0
"810",40,36,-1.30830839206223,-0.583318493717869,-0.945771201961887,1.042557889559,0,1,0,1,1,0,1
"811",39,35,0.940701246140026,-1.75418332156835,4.02264421822356,0.395815748238686,0,0,1,0,0,0,0
"812",41,35,0.0427450169676974,0.267482938284212,0.0655901496025473,-0.113561360881243,1,1,0,0,1,0,0
"813",40,36,-1.79435809409129,-0.579267058327383,-0.945771201961887,0.656630453578456,0,1,0,1,1,0,1
"814",39,35,0.00979249479623583,0.267482938284212,3.70607989273388,1.32129575373828,1,1,0,0,0,1,0
"815",39,35,0.41346089139664,-0.340232370288703,-0.497647676268703,1.03567999858998,1,1,0,1,1,0,0
"816",40,36,-1.20121269500498,-0.595472799889327,-0.945771201961887,0.898381884393493,0,1,0,0,1,0,1
"817",38,36,-1.34949904477656,-0.137660600764398,-0.945771201961887,0.795841280485706,0,1,0,1,1,0,1
"818",39,35,-1.59664296106252,0.267482938284212,-0.945771201961887,1.22446060988175,0,1,0,1,1,0,0
"819",39,35,-0.912878126004689,-0.21868930857412,-0.945771201961887,1.27318204551759,0,1,0,1,1,0,0
"820",38,35,-1.82731061626275,-0.137660600764398,-0.945771201961887,1.23312867707755,0,1,0,1,1,0,0
"821",39,35,1.1384163791688,-1.75418332156835,-0.127637425696349,-0.0161531404874231,0,0,1,0,0,1,0
"822",39,35,-1.25064147826217,-0.421261078098425,-0.945771201961887,0.813152464463532,0,1,0,1,1,0,0
"823",39,35,-1.56369043889106,-0.542804139813008,-0.945771201961887,0.411183062146629,0,1,0,1,1,0,0
"824",39,35,1.03955881265441,-1.75418332156835,4.00003248068858,0.629279502167594,0,0,1,0,0,1,0
"825",39,35,0.50408032736816,-1.75418332156835,0.93100301344122,1.13354068652476,0,1,1,0,0,1,1
"826",39,35,-1.39068969749088,-0.340232370288703,-0.945771201961887,0.784962987687741,0,1,0,0,1,0,0
"827",40,35,-1.10235512849059,0.18645423047449,-0.945771201961887,0.867501264754383,0,1,0,1,1,0,1
"828",40,35,1.36084590382616,-0.137660600764398,0.388321312601767,0.815225983290743,1,1,0,0,1,0,1
"829",40,35,-1.92616818277713,-0.174123519278773,-0.945771201961887,0.653342718751214,0,1,0,1,1,0,1
"830",39,35,-1.06940260631913,-1.75418332156835,-0.945771201961887,1.07365401591821,0,0,1,0,0,1,1
"831",39,35,-1.00349756197621,-0.421261078098425,-0.945771201961887,0.429164128805137,0,1,0,1,1,0,0
"832",38,35,0.841843679625641,0.18645423047449,-0.135859875709068,0.771629421179441,1,1,0,1,1,0,1
"833",39,35,1.07251133482587,-0.826404617147035,1.47368471428067,0.671467739287558,1,1,0,1,1,0,1
"834",40,35,-1.52249978617673,-0.680552943089535,-0.945771201961887,-0.0684342280032326,0,1,0,1,0,1,1
"835",40,35,-1.92616818277713,-0.174123519278773,-0.945771201961887,0.653342718751214,0,1,0,1,1,0,1
"836",40,35,0.907748723968565,-0.826404617147035,2.15203684032999,0.621300881449443,0,1,0,1,1,0,1
"837",40,36,-1.25064147826217,-0.542804139813008,-0.945771201961887,0.970850891343508,0,1,0,1,1,0,1
"838",40,35,-0.204398899318265,-1.75418332156835,1.74913678970676,-0.0810226538399639,1,0,1,0,0,0,1
"839",39,35,-1.52249978617673,-0.725118732384882,-0.945771201961887,0.852432915664683,0,1,0,1,0,1,0
"840",40,35,1.17960703188312,-1.75418332156835,0.53015857532117,0.483038473614339,1,0,1,0,0,1,1
"841",39,35,-1.45659474183381,-0.542804139813008,-0.945771201961887,1.4674363187879,0,1,0,0,0,1,0
"842",41,35,-0.196160768775399,1.04130709786706,0.939225463453939,0.201987216357038,1,0,0,0,1,0,1
"843",40,35,-1.0529263452334,-0.0161175390498148,-0.945771201961887,-0.114128596549074,0,1,0,1,0,0,1
"844",39,35,-1.36597530586229,-0.826404617147035,-0.945771201961887,0.568641393829111,0,1,0,1,1,0,1
"845",40,35,-1.19297456446211,0.18645423047449,-0.945771201961887,0.0468819536472564,0,1,0,1,1,0,1
"846",38,34,0.858319940711372,-1.75418332156835,1.38323776414076,0.470273386593492,0,0,1,0,0,1,0
"847",40,35,-0.888163734376093,-0.55090701059398,-0.945771201961887,-0.21205999745392,0,1,0,1,1,0,1
"848",39,35,-1.24240334771931,0.18645423047449,-0.945771201961887,-0.121142161026407,0,1,0,1,1,0,0
"849",40,35,-0.855211212204631,-0.0161175390498148,-0.945771201961887,0.648036967174811,0,1,0,1,1,0,1
"850",39,34,1.40203655654049,-1.75418332156835,3.00717164165276,0.813288520581539,0,0,1,0,0,1,0
"851",39,34,1.02308255156868,-0.542804139813008,-0.512036963790961,0.879330940271289,1,1,0,1,1,0,0
"852",40,35,-1.21768895609071,0.18645423047449,-0.945771201961887,-0.10276179257185,0,0,0,0,1,0,1
"853",39,34,-1.85202500789134,-0.380746724193564,-0.945771201961887,0.617469996054173,0,1,0,0,1,0,0
"854",37,34,0.586461632796814,-0.137660600764398,2.01225519011377,0.471127773407816,1,1,0,1,1,0,0
"855",40,34,1.20432142351172,-1.75418332156835,0.0553120870866486,0.368630441180296,1,0,1,0,0,0,1
"856",39,34,-0.987021300890478,-0.542804139813008,-0.945771201961887,0.0506151914650196,0,1,0,1,1,0,0
"857",39,34,-0.855211212204631,-0.0161175390498148,-0.945771201961887,0.47492391659319,0,1,0,1,1,0,0
"858",38,34,1.27846459839751,-1.75418332156835,0.456156525206699,0.604473081059675,0,1,1,0,0,0,0
"859",38,34,-1.65430987486258,0.231020019769837,-0.945771201961887,1.15842790341494,0,1,0,1,1,0,0
"860",40,34,-1.52249978617673,0.267482938284212,-0.945771201961887,0.427494381547155,0,1,0,1,1,0,1
"861",39,34,-0.855211212204631,-0.0161175390498148,-0.945771201961887,0.491320159667627,0,1,0,1,1,0,0
"862",38,34,1.09722572645447,-1.75418332156835,2.89822417898424,0.641721495855771,0,0,1,0,0,1,0
"863",40,34,-1.52249978617673,0.267482938284212,-0.945771201961887,0.456321098254856,0,0,0,0,1,0,1
"864",39,34,0.627652285511141,0.18645423047449,0.961837200988916,1.54189395714271,0,1,0,0,1,0,1
"865",39,34,-1.36597530586229,0.18645423047449,-0.945771201961887,0.413803022861235,0,1,0,0,1,0,0
"866",40,34,0.948939376682892,0.0649111687599072,-0.335254288517503,0.872872103287421,1,1,0,1,0,0,1
"867",40,34,-1.16002204229065,-0.259203662478981,-0.945771201961887,0.381650113999522,0,1,0,1,1,0,1
"868",38,34,0.734747982568391,-0.745375909337313,-0.890269664376034,1.1810467718624,1,1,0,1,1,0,1
"869",36,34,0.388746499768044,-0.0161175390498148,0.254706499895084,-0.231699528458516,0,0,0,0,0,1,1
"870",39,34,-1.91793005223427,-0.745375909337313,-0.945771201961887,0.563830764142215,0,1,0,1,1,0,0
"871",39,34,0.273412672167929,-1.75418332156835,3.76774826782927,0.333942441041279,0,0,1,0,0,0,1
"872",40,34,1.21255955405458,-0.826404617147035,1.53535308937607,0.632428440672363,0,1,0,1,0,0,1
"873",41,34,-1.73669118029123,-0.19843213162169,-0.945771201961887,0.590100704492318,0,1,0,1,1,0,1
"874",35,34,0.817129287997045,-1.75418332156835,1.17356528881643,0.372055615384006,1,0,1,0,0,0,0
"875",39,34,-1.58840483051965,-0.137660600764398,-0.945771201961887,0.700929952904917,0,1,0,1,1,0,1
"876",39,34,-1.51426165563386,0.33230590453199,-0.945771201961887,0.892424110557176,0,1,0,1,1,0,0
"877",38,34,-1.08587886740486,-0.137660600764398,-0.945771201961887,0.403385022229896,0,1,0,1,1,0,1
"878",39,34,1.13017824862593,-0.522546962860577,2.79338794132207,0.288630039624211,1,1,0,1,1,0,0
"879",39,33,0.726509852025526,0.226968584379351,-0.0371904755564399,0.46376412674616,1,1,0,1,1,0,0
"880",40,34,-1.42364221966234,-0.174123519278773,-0.945771201961887,0.0883280536418181,0,1,0,0,1,0,1
"881",40,34,0.50408032736816,-1.15051944838592,0.752164725664582,0.160398496483759,0,1,0,0,0,1,1
"882",41,34,-1.19297456446211,0.18645423047449,-0.945771201961887,0.669111081197535,0,0,0,0,0,1,0
"883",39,34,1.05603507374014,-0.542804139813008,-0.672374739038981,0.801611004558936,1,1,0,0,0,1,1
"884",39,34,0.298127063796525,-0.984410597375993,-0.594261463918151,1.61043699413739,0,1,1,0,0,1,1
"885",39,34,-1.74492931083409,-0.174123519278773,-0.945771201961887,0.505996334595733,0,1,0,1,1,0,0
"886",40,34,-1.81907248571988,-0.157917777716828,-0.945771201961887,0.146894212818415,0,1,0,1,1,0,1
"887",34,33,-1.25064147826217,-0.137660600764398,-0.945771201961887,1.12101011756122,0,1,0,0,1,0,0
"888",38,33,-1.6955005275769,0.226968584379351,-0.945771201961887,0.733847280467573,0,1,0,1,1,0,0
"889",38,33,0.767700504739853,-0.0971462468595369,0.341042225028633,0.804213859683486,1,1,0,1,0,1,0
"890",37,33,1.01484442102581,0.105425522664768,0.639106037989696,1.24950225906232,1,1,0,1,1,0,0
"891",40,34,0.948939376682892,0.0649111687599072,-0.335254288517503,0.872872103287421,1,1,0,1,0,0,1
"892",40,34,-1.52249978617673,-0.117403423811967,-0.945771201961887,1.17645932856882,0,1,0,0,1,0,1
"893",39,33,0.364032108139448,-0.259203662478981,-0.610706363943589,0.894230038340072,1,1,0,1,1,0,0
"894",40,34,-1.38245156694802,-0.234895050136064,-0.945771201961887,0.274677993425601,0,1,0,0,1,0,1
"895",39,33,-1.95088257440573,-0.579267058327383,-0.945771201961887,1.38731063230499,0,1,1,0,0,1,0
"896",40,34,0.479365935739564,0.0649111687599072,-0.836823739293361,0.536112231021949,1,0,0,0,1,0,1
"897",41,34,-1.68726239703404,0.206711407426921,-0.945771201961887,0.338707305678902,0,1,0,1,1,0,1
"898",39,33,-1.64607174431971,-0.502289785908147,-0.945771201961887,0.213893063971185,0,1,0,1,1,0,0
"899",37,33,0.998368159940084,-0.984410597375993,0.295818749958679,0.836140380209942,1,1,1,0,0,1,0
"900",39,33,-1.64607174431971,-0.502289785908147,-0.945771201961887,0.20637383806648,0,1,0,1,1,0,0
"901",39,33,-1.01997382306194,0.0243968148550462,-0.945771201961887,0.677510804804513,0,0,0,0,0,1,0
"902",39,34,0.149840714024948,-0.137660600764398,3.11611910432129,0.510204952906824,1,1,0,1,1,0,0
"903",37,25,0.289888933253659,-0.984410597375993,0.0738125996152662,0.532016642758734,1,0,1,0,0,1,0
"904",40,25,-0.229113290946861,1.23982743200088,0.970059651001635,-0.495552995570334,0,0,0,0,1,0,1
"905",39,25,-1.2918321309765,-0.785890263242174,-0.945771201961887,-0.271835622927305,0,1,0,1,0,0,0
"906",29,25,0.438175283025237,-1.75418332156835,0.624716750467438,1.77704701063143,0,1,1,0,0,1,1
"907",36,25,0.421699021939506,-0.785890263242174,0.406821825130385,0.526881414112819,1,0,0,0,0,1,0
"908",30,24,0.726509852025526,-1.3895541364246,-0.532593088822759,0.0713182494452143,0,0,1,0,0,1,0
"909",39,24,0.677081068768333,-0.785890263242174,-0.228362438352156,-0.260605803226402,0,1,0,0,0,0,0
"910",40,25,-1.34949904477656,-0.153866342326342,-0.945771201961887,1.00892472334879,0,1,0,1,1,0,1
"911",30,24,-0.0561125495466874,-0.137660600764398,-0.475035938733726,-0.810879932112704,0,0,0,0,0,0,0
"912",34,25,-0.599829165375804,0.145939876569629,-0.168749675759944,1.01485545133518,1,1,0,0,0,0,1
"913",38,24,1.0889875959116,-0.178174954669259,0.149870262232917,-0.0429679639610714,0,0,0,0,0,0,0
"914",39,24,1.03132068211155,-1.3895541364246,-0.19958386330764,-0.0718012754531669,0,0,1,0,0,1,0
"915",32,24,0.034506886424832,-0.0971462468595369,-0.715542601605756,-1.04917576627232,1,0,0,0,0,0,0
"916",39,25,0.0180306253391012,0.141888441179143,0.108758012169322,0.0782673138921928,1,1,0,1,1,0,1
"917",37,24,-0.229113290946861,-1.3895541364246,0.476712650238496,0.954653818618455,1,0,1,0,0,1,0
"918",39,24,-1.62959548323398,-0.579267058327383,-0.945771201961887,0.909812448841427,0,1,0,1,1,0,0
"919",40,25,0.388746499768044,0.226968584379351,1.13039742624966,-0.773664752231973,1,0,0,0,1,0,1
"920",40,25,1.28670272894037,-1.75418332156835,3.0544507292259,0.856338139157267,0,1,1,0,0,1,1
"921",30,24,1.0889875959116,-0.785890263242174,0.943336688460299,0.652055899950517,0,1,0,0,0,1,0
"922",33,24,1.19608329296885,-1.3895541364246,0.269095787417342,0.574473640616758,1,0,1,0,0,0,0
"923",39,24,-1.20121269500498,-0.137660600764398,-0.945771201961887,0.146046153010247,0,0,0,0,1,0,0
"924",33,25,1.22903581514032,-1.75418332156835,0.306096812474578,0.894874487065889,1,1,1,0,0,1,1
"925",28,25,1.08074946536874,-0.137660600764398,0.922780563428501,1.2289814653091,1,1,0,1,1,0,1
"926",39,24,-1.31654652260509,-0.299718016383842,-0.945771201961887,0.587770929096608,0,1,0,0,1,0,0
"927",40,25,0.850081810168507,-1.75418332156835,1.93003068998658,0.837446285335531,1,1,1,0,0,1,0
"928",39,24,-1.38245156694802,0.226968584379351,-0.945771201961887,0.687307000887721,0,1,0,0,1,0,0
"929",38,24,-1.12706952011919,-0.360489547241133,-0.945771201961887,0.521769873784567,0,1,0,1,1,0,0
"930",39,24,-1.57192856943392,-0.174123519278773,-0.945771201961887,0.296037706763112,0,1,0,1,1,0,0
"931",26,24,-0.937592517633285,-0.157917777716828,-0.945771201961887,0.686085962263941,0,1,0,1,1,0,0
"932",39,24,0.388746499768044,-1.75013188617787,0.400654987620846,0.716898595959302,0,1,0,1,1,0,0
"933",35,24,0.751224243654122,-0.785890263242174,-0.623040038962667,1.03670636208995,0,1,0,1,1,0,0
"934",40,25,-2.15683583797736,-0.542804139813008,-0.945771201961887,1.23946900892118,0,1,0,1,1,0,1
"935",40,25,1.08074946536874,-0.785890263242174,0.0738125996152662,-0.524262080444513,1,0,0,0,0,1,1
"936",26,25,-1.84378687734848,0.105425522664768,-0.945771201961887,0.873166289673992,0,1,0,1,1,0,1
"937",35,24,0.347555847053717,0.226968584379351,1.48190716429339,1.03309632695643,0,1,0,1,1,0,1
"938",39,24,0.965415637768622,-1.75418332156835,0.398599375117666,0.0590093181305573,1,1,1,0,0,1,0
"939",36,24,-1.53897604726246,-0.137660600764398,-0.945771201961887,0.249005510661772,0,1,0,1,1,0,1
"940",39,24,0.70179546039693,0.226968584379351,1.7347475021845,0.371325566210463,1,1,0,1,1,0,0
"941",40,24,-1.2918321309765,-0.137660600764398,-0.945771201961887,0.560091907342439,0,1,0,1,1,0,0
"942",40,24,0.784176765825584,-0.785890263242174,0.318430487493656,1.06550877561107,0,1,0,1,1,0,1
"943",38,24,1.01484442102581,-0.785890263242174,1.1057300762115,0.808075580349776,1,1,0,1,1,0,1
"944",39,24,-1.15178391174779,-0.380746724193564,-0.945771201961887,0.618825465496407,0,1,0,1,1,0,1
"945",40,24,-1.16826017283352,-0.137660600764398,-0.945771201961887,0.189625827741839,0,1,0,1,1,0,1
"946",40,24,-1.06940260631913,-0.785890263242174,-0.945771201961887,0.660551206143023,0,1,0,1,1,0,1
"947",38,24,0.364032108139448,0.267482938284212,1.03583925110339,0.227313509936664,1,0,0,0,0,1,1
"948",40,24,-1.34126091423369,-0.21868930857412,-0.945771201961887,0.459595408113086,0,1,0,1,1,0,1
"949",34,24,-1.34126091423369,0.226968584379351,-0.945771201961887,0.255329285280757,0,1,0,1,1,0,1
"950",40,24,0.825367418539911,-0.542804139813008,-0.0392460880596197,0.457054129219216,1,1,0,1,0,1,1
"951",40,24,0.0592212780534282,0.267482938284212,-0.411311951135154,0.59014016110581,1,1,0,1,1,0,1
"952",26,24,-1.54721417780532,-0.178174954669259,-0.945771201961887,0.530046789415957,0,1,0,1,1,0,1
"953",39,24,-1.34949904477656,-0.157917777716828,-0.945771201961887,0.201118575965559,0,1,0,1,1,0,0
"954",33,24,-0.0973032022610144,-0.174123519278773,0.60621623793882,-0.230200604478721,1,1,0,0,1,0,1
"955",29,24,-1.06116447577627,-0.137660600764398,-0.945771201961887,0.543293472583155,0,1,0,1,1,0,1
"956",31,24,-1.52249978617673,-0.0161175390498148,-0.945771201961887,0.496032144824013,0,1,0,1,1,0,1
